timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/19 14:54:25.174, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:26.174, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:27.174, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:28.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:29.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:30.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:31.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:32.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:33.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:34.175, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:35.176, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:36.176, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:37.176, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:38.176, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:39.176, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:40.176, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:41.177, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:42.177, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:43.177, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:44.177, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:45.177, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:46.177, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:47.178, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:48.178, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:49.178, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:50.178, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:51.178, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:52.178, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:53.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:54.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:55.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:56.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:57.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:58.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:54:59.179, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:00.180, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:01.180, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:02.180, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:03.180, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:04.180, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:05.180, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:06.181, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:07.181, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:08.181, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:09.181, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:10.181, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:11.181, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:12.182, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:13.182, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:14.182, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:15.182, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:16.182, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:17.182, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:18.183, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:19.183, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:20.183, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:21.183, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:22.183, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:23.183, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:24.184, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:25.184, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:26.184, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:27.184, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:28.184, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:29.184, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:30.185, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:31.185, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:32.185, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:33.185, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:34.185, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:35.185, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:36.186, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:37.186, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:38.186, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:39.186, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:40.186, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:41.186, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:42.187, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:43.187, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:44.187, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:45.187, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:46.187, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:47.187, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:48.188, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:49.188, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:50.188, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:51.188, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:52.188, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:53.188, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:54.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:55.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:56.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:57.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:58.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:55:59.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:00.189, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:01.190, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:02.190, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:03.190, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:04.190, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:05.190, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:06.190, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:07.191, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:08.191, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:09.191, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:10.191, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:11.191, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:12.191, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:13.192, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:14.192, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:15.192, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:16.192, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:17.192, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:18.192, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:19.193, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:20.193, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:21.193, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:22.193, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:23.193, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:24.193, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:25.194, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:26.194, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:27.194, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:28.194, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:29.194, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:30.194, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:31.195, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:32.195, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:33.195, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:34.195, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:35.195, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:36.195, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:37.196, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:38.196, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:39.196, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:40.196, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:41.196, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:42.196, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:43.197, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:44.197, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:45.197, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:46.197, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:47.197, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:48.197, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:49.198, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:50.198, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:51.198, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:52.198, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:53.198, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:54.198, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:55.199, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:56.199, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:57.199, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:58.199, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:56:59.199, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:00.199, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:01.200, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:02.200, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:03.200, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:04.200, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:05.200, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:06.200, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:07.201, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:08.201, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:09.201, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:10.201, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:11.201, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:12.201, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:13.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:14.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:15.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:16.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:17.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:18.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:19.202, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:20.203, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:21.203, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:22.203, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:23.203, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:24.203, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:25.203, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:26.204, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:27.204, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:28.204, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:29.204, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:30.204, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:31.204, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:32.205, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:33.205, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:34.205, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:35.205, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:36.205, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:37.205, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:38.206, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:39.206, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:40.206, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:41.206, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:42.206, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:43.206, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:44.207, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:45.207, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:46.207, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:47.207, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:48.207, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:49.207, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:50.208, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:51.208, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:52.208, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:53.208, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:54.208, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:55.208, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:56.209, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:57.209, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:58.209, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:57:59.209, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:00.209, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:01.209, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:02.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:03.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:04.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:05.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:06.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:07.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:08.210, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:09.211, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:10.211, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:11.211, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:12.211, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:13.211, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:14.211, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:15.212, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:16.212, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:17.212, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:18.212, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:19.212, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:20.212, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:21.213, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:22.213, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:23.213, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:24.213, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:25.213, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:26.213, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:27.214, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:28.214, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:29.214, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:30.214, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:31.214, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:32.214, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:33.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:34.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:35.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:36.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:37.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:38.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:39.215, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:40.216, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:41.216, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:42.216, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:43.216, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:44.216, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:45.216, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:46.217, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:47.217, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:48.217, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:49.217, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:50.217, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:51.217, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:52.218, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:53.218, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:54.218, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:55.218, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:56.218, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:57.218, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:58.219, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:58:59.219, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:00.219, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:01.219, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:02.219, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:03.219, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:04.220, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:05.220, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:06.220, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:07.220, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:08.220, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:09.220, 0, 0 %, 0 %, 1 MiB, 49140 MiB
2026/01/19 14:59:10.221, 0, 0 %, 0 %, 1 MiB, 49140 MiB
