timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/16 15:39:01.009, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:02.009, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:03.009, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:04.009, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:05.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:06.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:07.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:08.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:09.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:10.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:11.010, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:12.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:13.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:14.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:15.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:16.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:17.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:18.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:19.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:20.011, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:21.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:22.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:23.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:24.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:25.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:26.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:27.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:28.012, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:29.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:30.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:31.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:32.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:33.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:34.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:35.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:36.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:37.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:38.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:39.013, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:40.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:41.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:42.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:43.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:44.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:45.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:46.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:47.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:48.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:49.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:50.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:51.014, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:52.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:53.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:54.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:55.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:56.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:57.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:58.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:39:59.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:00.015, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:01.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:02.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:03.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:04.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:05.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:06.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:07.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:08.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:09.016, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:10.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:11.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:12.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:13.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:14.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:15.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:16.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:17.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:18.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:19.017, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:20.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:21.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:22.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:23.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:24.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:25.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:26.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:27.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:28.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:29.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:30.018, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:31.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:32.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:33.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:34.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:35.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:36.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:37.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:38.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:39.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:40.019, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:41.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:42.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:43.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:44.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:45.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:46.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:47.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:48.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:49.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:50.020, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:51.021, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:52.021, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:53.025, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:54.025, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:55.025, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:56.025, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:57.025, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:58.025, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:40:59.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:00.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:01.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:02.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:03.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:04.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:05.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:06.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:07.026, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:08.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:09.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:10.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:11.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:12.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:13.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:14.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:15.027, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:16.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:17.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:18.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:19.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:20.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:21.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:22.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:23.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:24.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:25.028, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:26.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:27.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:28.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:29.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:30.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:31.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:32.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:33.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:34.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:35.029, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:36.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:37.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:38.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:39.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:40.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:41.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:42.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:43.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:44.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:45.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:46.030, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:47.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:48.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:49.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:50.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:51.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:52.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:53.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:54.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:55.031, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:56.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:57.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:58.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:41:59.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:00.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:01.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:02.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:03.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:04.032, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:05.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:06.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:07.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:08.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:09.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:10.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:11.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:12.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:13.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:14.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:15.033, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:16.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:17.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:18.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:19.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:20.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:21.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:22.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:23.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:24.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:25.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:26.034, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:27.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:28.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:29.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:30.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:31.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:32.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:33.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:34.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:35.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:36.035, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:37.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:38.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:39.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:40.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:41.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:42.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:43.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:44.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:45.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:46.036, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:47.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:48.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:49.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:50.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:51.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:52.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:53.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:54.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:55.037, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:56.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:57.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:58.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:42:59.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:00.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:01.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:02.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:03.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:04.038, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:05.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:06.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:07.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:08.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:09.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:10.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:11.039, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:12.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:13.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:14.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:15.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:16.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:17.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:18.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:19.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:20.040, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:21.041, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:22.048, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:23.048, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:24.048, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:25.048, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:26.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:27.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:28.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:29.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:30.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:31.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:32.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:33.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:34.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:35.049, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:36.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:37.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:38.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:39.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:40.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:41.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:42.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:43.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:44.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:45.050, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:46.051, 0, 0 %, 0 %, 1 MiB, 46068 MiB
2026/01/16 15:43:47.051, 0, 0 %, 0 %, 1 MiB, 46068 MiB
